,star,date,review
4,5,2018년 10월 23일, 애들아 ㅋㅋㅋ 진짜 궁금해서 그러는데 다 해놓고 뒤에 재미 없다고 환불해 달라는 건 머야 개웃기네 진짜 ㅋㅋㅋ 지들 할껀 다 해놓고선 좀 하다보니 재미 없네 ? 그래서 바꿔 주라 한다곸ㅋ ㅁㅊ. ㅋㅋㅋ
5,3,2018년 11월 28일, 재밌긴 한데 챕터 3 실환가요 ㅅ..욕나올 것 같아요 이미 나왔지만요 좀 쉽게 만들라고요..........이것만 고치면 5점.. 솔직히 너무 어렵고 하라는 게임이 아님
6,5,2018년 11월 23일, 흠...저는 보스를 잡고 그러는것도 좋지만 약간 놀 수 있는거없나요? 뭐 사람(특정) 죽여서 돈을 얻어서 무기를 사는(gta비슷하게) 그런 모드도 만들어주세요... 플레이 안하고 환불 되겠지 하고 다운받았는데 환불 안되는건 어쩔 수 없으니 이런 사항좀 받아주세요
7,4,2018년 12월 1일, 배놈할때 피하는 거 있잔아요 거기피할때 안피해지네요..... 잘 피하게되면 별다섯개게임입니다... 버그수정부탁합니다
8,3,2018년 10월 10일," 후반부로 갈수록 극심해지는 난이도, 개떡같은 판정 격투시 불편한 시점 과금유도 등 때문에 많이 불편하네요"
9,5,2018년 10월 12일, 진짜 재밌다 고 확인버튼 떠서 눌러도 작동이 되지를 않아요. 돈받고 게임도 못하게 하는게 이딨어요.
,4,2018년 12월 3일, 깔끔하고 재밌고 시간 때우기도 좋은데 가끔씩 아예 답이 없는 덱이 나오네요. 최초 카드덱의 정면 카드를 자기들끼리는 물론 위쪽 분배구역 카드까지 다 끌어와도 단 한 장도 옮길 수가 없는 경우는 대체 어떻게 풀라는 거죠... 그런 경우가 있을까 싶었는데 진짜 있네요 황당하게도. 당연히 힌트보기를 해도 아무 반응도 없고요.
0,4,2018년 11월 25일, 조그만 더 쉽게 ㅠㅠ저는 나이 때문에 잘..못합니다 ㅠㅠ그래도 이런 게임 좋습니다~ !아빠가 도와주셔서 1위~
1,5,2018년 12월 1일, 11월30일 일일도전 어떻게 깸?ㅜ
2,5,2018년 12월 4일, 시간때우기좋은 추억 게임 특히 별점 주기전 안내 글씨가 너무 친절해서 귀차니즘을 이겨버림
3,5,2018년 11월 20일, 너무많은 광고가 기차니즘
4,5,2018년 11월 21일, 각 기능의 설명을 볼 수 있으면 좋겠어요
5,5,2018년 12월 4일, 에헤헤헤ㅔ헤헤헿헤헤ㅔㅎ헤ㅔㅎ넘모 재미떠여에헤헤헤헤헤헤헤헿ㅎ헿ㅎ헿ㅎㅎㅎㅎ
6,5,2018년 11월 21일, 여느게임처럼 광고귀찮
7,5,2018년 11월 21일, 넘 잼나욤 시간 순삭
8,5,2018년 11월 21일, 시간순삭입니당 흰트보기는따로없나요..?
9,5,2018년 12월 1일, 걍 말이필요없는 갓겜.
,1,2018년 12월 4일, 먼저 480스테이지 해봤는지 의문이네요. 광고는 광고대로 쏟아지고.. 도저히 못 해먹겠습니다. 다른 분들도 시작하기 전에 계속 나오는 광고 각오하시고 게임하시기 바랍니다. 더불어 건의해도 바뀌지 않으니 그것도 각오하고 게임하시기 바랍니다
0,1,2018년 11월 23일, 출석 보상 왜 없어짐 할맛 안나게 출석보상 주시오.
1,4,2018년 11월 25일, 189번 어떻게 넘겨요?ㅡㅡㅋ
2,4,2018년 11월 29일, 폰바꾸고 리셋됨..594판까지 갔는데 ㅠㅠ
3,4,2018년 12월 1일, 숙달되지 않아서 별재이가 없네요
4,5,2018년 12월 2일, 스트레스 풀리는것같아요
5,5,2018년 12월 1일, 기억력이되게머릿속이 재능이생기는것같아요^^
6,5,2018년 12월 3일, 아이디어 빛나네요
7,4,2018년 11월 24일, 할만함ㅋㅋ
8,3,2018년 12월 6일, 출석보상 주세요!!!!!
9,5,2018년 11월 21일, 재미있네요 .
,4,2018년 12월 1일, 169단계 어떻게해도 별이1개 ㅠㅠ 될때까징 도전중...
0,5,2018년 12월 2일, 굳굳굳굳굳굳굳잼잼잼
1,5,2018년 12월 2일, 너무 재미있어요~~
2,5,2018년 11월 29일, ☆☆☆☆☆☆
3,5,2018년 11월 29일, 재미있는 게임
4,5,2018년 11월 30일, 재미나요
5,5,2018년 12월 1일, 잼있음
6,5,2018년 12월 2일, 좋아요.
7,5,2018년 12월 5일, ﻿제가 해 본 카카오 게임중에 최고입니다 댓글중에 게임 로딩 시간 고치라 이런거 있는데 원래 896인에서 게임하면 기다려야하는게 정상 아닌가요?? 핸드폰 기종마다 속도가 다른건 당연한건데.. 그리고 현질 안하고도 업적달성을 해서 충분히 좋은 차랑 캐릭터를 얻을 수 있는거같아요 ^^
8,5,2018년 12월 4일, 저는왜 케릭터 옷이 안봐끼죠? 친구는 다 봐뀌는뎨요 캐린터도 친구가 헐씬많아요 판수는 내가더 높은데요.친구는 아직 못 모은캐릭터 포함 29 갸구요 저는 26개에요 캐릭터 옷갈아입게 해주세요ㅠㅠ
9,1,2018년 12월 3일, 개발자님. 553탄 현금 사용없이 클리어하시면 제 휴대폰 드리겠읍니다. 생각좀 하고 만들어라 맵 개발속도보다 유저들 진행속도가 빠르니 급급해서 만든거 티내나?
,4,2018년 10월 29일, 이 게임 진짜 최고인데 광고만 줄이면 5개인데 4개만 줄게요.그리고 톰에게 음식을 많이 먹여주면 뚱뚱해지는데 저지방 약물을 먹이지 않는 이상 그 뚱뚱한 상태로 유지할 수 있게 해주세요.그리고 처음에는 안 뚱뚱한 상태에서 음식을 먹이지 않았는데 5일만에 접속할때 뚱뚱해지게 업데이트 해 주세요
0,3,2018년 11월 4일, 어른되는데 너무 오래걸려요 그리고 체력이 저질이라서 운동기능 있었으면 좋겠습니다 그리고 광고뜨면 와파 or 데이터를 끄면 될것을 혼자bdbd데지마시고 그럼
1,1,2018년 11월 25일, 아니 그 게임하는거에서 젤리커넥트라는 게임이 있는데 제가 악당젤리를 다 죽였는데 리셋이되서 너무 빡치네요 그 그지같은것좀 고쳐주세요 그리고 이일이 한두번이 아니고요 이 멍청한 운영자님아ㅗ
2,4,2018년 12월 2일, 이거 새벽4시에 하면 토킹톰이 말을해요! 근데 안하는게 좋대요😨
3,2,2018년 11월 1일, 솔직히 광고가 심각하게 많은거 아닌가요?? 게임을 하라는건지 광고를 보라는건지 대체 알수가 없네요 ㅠ
4,1,2018년 11월 13일, 중간중간 어이없을 정도로 많은 광고가나와서 게임을원활하게 이어가기도 어렵고 인터넷자체를 아예끊어놓아도 계속 광고가 나오더라고요.. 참다참다 글올립니다
5,2,2018년 11월 14일, 다 괜찮은데 광고가.....젤리커넥트를 즐겨하는데 하는도중에 광고가 뜹니다. 근데 뜬는 것만으로도 약간 불현한감이 있는데 게임이 중지가 되거나 판이 새로 바뀔때도 있고 게임이 실행이 안될때도 있고 게임을 클리어했는데도 넘어가지 않는 경우도 있는데 제일 짜증나는건 광고가 뜨면 게임이 기록이 저장이 안됩니다 중지가 되서 하던걸 멈추고 새로해야하는데 신기록 새울려는 도중에 광고가떠서 기록갱신을 못할때가 꽤 있습니다 그리고 돈도 적립이 안됩니다....젤리커넥트로 250원 땄는데 게임이 광고때문에 중지되서 다시 들어가보니 돈이 적립이 안되어...전체 리뷰다 괜찮은데 광고가.....젤리커넥트를 즐겨하는데 하는도중에 광고가 뜹니다. 근데 뜬는 것만으로도 약간 불현한감이 있는데 게임이 중지가 되거나 판이 새로 바뀔때도 있고 게임이 실행이 안될때도 있고 게임을 클리어했는데도 넘어가지 않는 경우도 있는데 제일 짜증나는건 광고가 뜨면 게임이 기록이 저장이 안됩니다 중지가 되서 하던걸 멈추고 새로해야하는데 신기록 새울려는 도중에 광고가떠서 기록갱신을 못할때가 꽤 있습니다 그리고 돈도 적립이 안됩니다....젤리커넥트로 250원 땄는데 게임이 광고때문에 중지되서 다시 들어가보니 돈이 적립이 안되어있더라구요... 광고를 게임할때만 안보여주든지 아니면 저장이 되는 식이든 피드백 부탁합니다....5-6년전부터 토킹톰 시리즈 꾸준히 해오던 유저인데 아쉽습니다...그리고 몇년전에는 어쩐일인지 60렙 찍고 폰계정도 똑같이해서 폰 기종을 바꾸었더니 렙이 20후반대로 바뀌는바람에 약간의 불편함이 있기도 했습니다ㅠㅠㅠ
6,5,2018년 11월 24일, 이거 새벽4시에 하면 고양이가 죽인다고 하고 이 어플지웠라고 함 😱
7,3,2018년 11월 5일, 아니 계속 어떨떼 구글스토어로 이동돼요 고쳐주세요
8,5,2018년 11월 14일, 고양이를 직접 집에서 키우는게 보다는 폰으로 설치한뒤 폰으로 하는게 낮겠네요. 재미있습니다.
9,5,2018년 12월 1일, 짱재미있어요 이제드디어 어른!!! 영아때가 귀여웟는데 아기물약 코인으로해주세요 재발요 저현질못해요
,5,2018년 12월 2일, 11월30일인지 12월1일인지 그때부터 제폰 마이토킹톰2에 색칠놀이랑 유령나오는 게임이 있어요 가족들 폰에 설치된 톰2에는 그게 없구요 왜그러지요??? 가족들도 업데이트 다 했고 지웠다가 다시 깔아도 없어요 제폰이 이상한건가요?? 톰2는 다른건 다 귀엽고 재미있는데 톰이 더러울때 너무 징그러워요 얼룩덜룩.. ㅠㅠ
0,5,2018년 12월 2일, 토킹톰 말하는게 너무귀여워서 화날때 요거 하면 화가 싹 풀려서좋아용
1,5,2018년 12월 2일, 완전젛은데 돈을 벌수있게 해주세요
2,5,2018년 12월 1일, 캐릭터가 넘넘 많족스러워요 대 만족
3,5,2018년 12월 1일, 너무좋와여!!!!!!
4,5,2018년 12월 1일, 재미있는 스마트폰 게임
5,5,2018년 12월 2일, 뀬잼 핵쟁ㅅ
6,3,2018년 12월 4일, 아이돈노우
7,5,2018년 12월 1일, 감사감사 😍😍
8,5,2018년 11월 14일," 15 레벨부터 약간 캐릭터 움직임이 부자연스럽습니다. 그래서 그것만 좀 고쳐주면 좋겠고, 너무 다른 게임을 따라한 미니게임이 많은 것 같습니다. 훨씬 독창적인 미니게임을 만드는 것이 좋다고 생각합니다. 그 외에는 다 좋은 것 같습니당"
9,5,2018년 11월 7일," 역시 예상대로 귀여운 게임이네요. 저번시리즈에 없던 펫이 있어서 마음에 들고, 다른 추가된것들도 좋네요. 단순히 게임성으로 보자면 좋지만 광고가 자주나와 귀여운 톰을 보는데 흐름이 깨집니다. 한번씩 나오면 좋을것 같네요."
,5,2018년 11월 28일," 무광고 버젼은 말 그대로 시도때도 없이 뜨는 광고들만 없을 뿐, 캐시템의 존재는 무료 다운 버젼과 똑같다는 것을 미리 알아두세요. 그래도 무광고 버젼은 무료 버젼에서 광고 제거를 구매하고 핸드폰 바꿀 때 복구가 가능한지에 대해 불안해하지 않아도 된다는게 장점입니다."
0,5,2016년 12월 17일, 제밌네요
1,4,2016년 12월 15일,굿 좋음
2,5,2016년 7월 1일,최고 지식이 풍부해짐
3,5,2015년 9월 27일,굳 굳
4,5,2015년 9월 2일,재밋는데 더많은사람이 했으면 좋겠어요ㅜㅜ 같은사람이랑 동시에2게임진행될때도있고해서ㅜㅜ
5,5,2015년 8월 21일,굳 굳
6,5,2015년 8월 23일,최고 최고
7,5,2015년 8월 8일,재밋쪄!! 이양~~
8,3,2015년 2월 21일,평 문제 수준은 좋은데  빨리끝나는 모드도있어서
9,5,2015년 2월 4일,트타타타타타타 아아아
,1,2018년 11월 21일, 광고 너무 많음 게임을 하는지 광고를 보는지 모를 정도임 ㅡㅡ
0,1,2018년 7월 14일, 망겜
1,5,2017년 12월 26일, 갑자기 문제가 독일어로 나오게됬어요ㅠㅠ 어떻게 바꾸나요
2,5,2017년 12월 15일, 중간광고 30초 빼고는 ㄹㅇ 퍼펙트
3,5,2017년 10월 7일, 제일 비싼 왕관살껀데 왕관 모양이 너무 못 생겼어요
4,5,2017년 8월 23일, 답변을 알려줄때 문제가 바로 끝나고 알려주세요 나중에 답변보기 말구요 ㄱ그거  변경해주세요
5,1,2017년 8월 4일, 친구랑 페이스북 연동해서 같이 게임을하고잇엇는데 친구가 게임을 안하는데도 접속해서 플레이하는것처럼 게임 매칭이되죠? 원래 게임플레니 안하고잇어도 매칭이되는건가요 아니면 사칭인가요? 기분나빠서 지웁니다 ..
6,5,2017년 8월 6일, Me gusta mucho y aprendo igual
7,4,2017년 6월 24일, 재밌게 플레이 중인데요 과학 문제에서 오류 수정 부탁드려요 문제는 사과 4개 바나나2개 양배추 1개면 과일이 몇개일까인데 답은 6개로 나오더라구요 그럼 사과하고 바나나가 과일이시라는 말씀이신데 바나나는 과일이 아니라 풀입니다. 오류수정 부탁드려요
8,1,2017년 6월 17일, 문재 수준이 ... 높은건가.  문재 엄청 어렵내 거의 찍을수 밖애 없는것들 뿐이내. 내 평생 오늘 처음 듣는 정보들을 많이 봤내요.  다들 어디서 그런것들을 알아내시는지...  ...이개임 암만봐도 99%확실한 현질겜입니다만. ? 퀴즈를 잘하던가 못하면 하트를 잃고... 그럼 게임을 못하고
9,5,2017년 6월 2일, 괜찮아요 가끔씩 질문 오타나고 말도 안되는거 나오는것만 빼면
,5,2018년 12월 4일, 왜 업댓하고나서 로딩이 안되낭ᆢ
0,5,2018년 12월 6일, 중독중독 ㅋㅋㅋ
1,5,2018년 12월 4일, 좋음
2,5,2018년 12월 3일, 일일 보너스 아이템 받고 싶지 않아요. 선택하지 않은 아이템이 출현하면 플레이에 엄청난 방해만 됩니다. 그것도 6~9시간이나! 받을 건지 말건지 제발 선택하게 해 주세요.
3,3,2018년 12월 2일, 게임이 계속 안되요...계속 로딩중이네요..왜일까요?
4,4,2018년 11월 30일, 자꾸 강제종료되어 튕깁니다. 해결부탁드립니다
5,3,2018년 11월 30일, 게임이 왜 안되는건가요?
6,3,2018년 11월 30일, 업뎃이후 계속 로딩...겜을 하지말란거죠?
7,4,2018년 12월 1일, 접속이 안되요
8,3,2018년 12월 3일, 진행이 너무 느림
9,5,2018년 12월 1일, 재밌네요.
,1,2018년 12월 5일, 아니 312탄이 왜 안깨집니까 진짜백번넘게시도했어요 그냥안할께요 이거때문에 휴대폰두번부셨네요
0,2,2018년 12월 5일, 터치가 안 먹히네요
1,4,2018년 12월 5일, 재밌고 재밌습니다~~^^
2,3,2018년 12월 5일, 잼나요
3,5,2018년 12월 5일, 재미있네요
4,5,2018년 12월 6일, 잼나요
5,2,2018년 12월 5일, 별로
6,5,2018년 12월 6일, 굳
7,3,2018년 12월 6일, 굳
8,5,2018년 12월 6일, 굿
9,1,2018년 12월 3일, 몇년째하고 있는데 벌써 몇번째 아이템 초기화인지 완전 열받음. 한두번도 아니고 수백개 모아둔 아이템 한방에 싹 사라져서 개어이없음. 심지어 레벨 초기화도 한번 겪었고 참고 다시 시작했음에도 너무 화가남. 세상 어떤 겜이 지맘대로 정보가 초기화가 되나요?? 몇년간 즐거웠지만 이젠 정말 정떨어짐.
,1,2018년 12월 2일, 아ᆢ진짜ᆢ왕 뺐기고 리셋안돼서 계속 레벨 클리어한 상태 어떻게좀 안되나ᆢ? 버블껌동산 열릴동안 계속 겜도 못하고ᆢ아이템도 못받고ᆢ 일부러 그러는건가?? 다시깔게해서 아이템 날려먹으라고.. 진짜 징하다ᆢ
