,name,review,lda-result-cosine,lda-result-euclide
902,어메이징 스파이더맨 2, 얘들아 ㅋㅋㅋ 진짜 궁금해서 그러는데 다 해놓고 뒤에 재미없다고 환불해 달라는 건 머야 개 웃기네 진짜 ㅋㅋㅋ 자기들 할 건 다 해놓고선 좀 하다 보니 재미없네? 그래서 바꿔 주라 한다곸ㅋ ㅁㅊ. ㅋㅋㅋ,"(""Assassin's Creed Rebellion"",)","(""Assassin's Creed Rebellion"",)"
903,어메이징 스파이더맨 2, 흠... 저는 보스를 잡고 그러는 것도 좋지만 약간 놀 수 있는 거 없나요? 뭐 사람(특정) 죽여서 돈을 얻어서 무기를 사는(gta 비슷하게) 그런 모드도 만들어주세요... 플레이 안 하고 환불 되겠지 하고 다운로드했는데 환불 안되는 건 어쩔 수 없으니 이런 사항 좀 받아주세요,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
904,어메이징 스파이더맨 2, 진짜 재밌다 고 확인 버튼 떠서 눌러도 작동이 되지를 않아요. 돈 받고 게임도 못하게 하는 게 어딨어요.,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
905,어메이징 스파이더맨 2, 게임 좋고요 세일할 때 빨리 사시고 여 안 좋은 점 있으면 그렇구나.. 하시면 좋고요 악성 댓글 필요 없고요 현질 요구하는 건 맞긴 맛고여 즐겜하세요~~^^,"('Civilization Revolution 2',)","('Civilization Revolution 2',)"
906,어메이징 스파이더맨 2, 와 이런 게임 좋습니다 제가 좋아하는 스파이더맨 스파이더맨으로 게임을 되게 잘 만들었습니다 옛날에는 별로였는데 정말 진화했네요,"('Angry Birds Rio',)","('Angry Birds Rio',)"
907,어메이징 스파이더맨 2, 제가 어메이징 스파이더맨 2 영화 보면서 이거 해봤는데 영회 같은 장면 은 없지만 스파이더맨 시리즈 다 보고 플레이하니까 재밌어요!!!,"('Angry Birds Rio',)","('Angry Birds Rio',)"
908,어메이징 스파이더맨 2, 랙이 너무 많이 걸리고 보스 잡기가 힘들고 이상하니깐 환불해주세요 게임도 환불하면 지울게요 그리고 저 한 15분 봤게 안 했으니깐 꼭 환불해주세요~그리고 저 갈 깐 거 아니라서 환불 해달라고 하는 거예요 꼭꼭 환불해주세요 그리고 별 5개 해 들릴 거니깐 꼭 환불해주세요~안 하면😭😭,"('Block Puzzle',)","('Block Puzzle',)"
909,솔리테르, 11월 30일 일일도 전 어떻게 깸?ㅜ,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
910,솔리테르, 시간 때우기 좋은 추억 게임 특히 별점 주기 전 안내 글씨가 너무 친절해서 귀차니즘을 이겨버림,"(""Assassin's Creed Rebellion"",)","(""Assassin's Creed Rebellion"",)"
911,솔리테르, 너무 많은 광고가 귀차니즘,"('Bloons TD 5',)","('Bloons TD 5',)"
912,솔리테르, 각 기능의 설명을 볼 수 있으면 좋겠어요,"(""Assassin's Creed Rebellion"",)","(""Assassin's Creed Rebellion"",)"
913,솔리테르, 에헤헤헤ㅔ헤헤헿헤헤ㅔㅎ헤ㅔㅎ넘모 재미떠여에헤헤헤헤헤헤헤헿ㅎ헿ㅎ헿ㅎㅎㅎㅎ,"('Bloons TD 5',)","('Bloons TD 5',)"
914,솔리테르, 여느 게임처럼 광고귀찮,"('Cluedo',)","('Cluedo',)"
915,솔리테르, 너무 재미나요 시간 순삭,"(""Assassin's Creed Rebellion"",)","(""Assassin's Creed Rebellion"",)"
916,솔리테르, 시간 순삭입니다 힌트 보기는 따로 없나요..?,"('Block Puzzle',)","('Block Puzzle',)"
917,솔리테르, 그냥 말이 필요 없는 갓 게임.,"('Block Puzzle',)","('Block Puzzle',)"
918,솔리테르, 시간 빨리 가고 잠도 잘 와요 ᄏᄏ,"('Angry Birds Rio',)","('Angry Birds Rio',)"
919,벽돌깨기 퀘스트, 스트레스 풀리는 것 같아요,"('Angry Birds Rio',)","('Angry Birds Rio',)"
920,벽돌깨기 퀘스트, 기억력이 되게 머릿속이 재능이 생기는 것 같아요^^,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
921,벽돌깨기 퀘스트, 아이디어 빛나네요,"('Civilization Revolution 2',)","('Civilization Revolution 2',)"
922,벽돌깨기 퀘스트, 재미있네요.,"('Civilization Revolution 2',)","('Civilization Revolution 2',)"
923,벽돌깨기 퀘스트, 킬링타임용,"('Color Road',)","('Color Road',)"
924,벽돌깨기 퀘스트, 개발자님 감사합니다. 스릴 짱입니다.,"('Angry Birds Classic',)","('Angry Birds Classic',)"
925,벽돌깨기 퀘스트, 재밌지라 예,"('Bloons TD 5',)","('Bloons TD 5',)"
926,벽돌깨기 퀘스트, 즐겜 중,"('Bloons TD 5',)","('Bloons TD 5',)"
927,벽돌깨기 퀘스트, 스펙터클합니다,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
928,벽돌깨기 퀘스트, 재미나요,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
929,캔디크러쉬 프렌즈 사가, 굳굳굳굳굳굳굳잼잼잼,"('Block Puzzle',)","('Block Puzzle',)"
930,캔디크러쉬 프렌즈 사가, 너무 재미있어요~~,"('Bubble Shooter',)","('Bubble Shooter',)"
931,캔디크러쉬 프렌즈 사가, ☆☆☆☆☆☆,"('Bloons TD 5',)","('Bloons TD 5',)"
932,캔디크러쉬 프렌즈 사가, 재미있는 게임,"('Angry Birds Classic',)","('Angry Birds Classic',)"
933,캔디크러쉬 프렌즈 사가, 재미나요,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
934,캔디크러쉬 프렌즈 사가, 재밌음,"(""Assassin's Creed Rebellion"",)","(""Assassin's Creed Rebellion"",)"
935,캔디크러쉬 프렌즈 사가, 좋아요.,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
936,캔디크러쉬 프렌즈 사가, ﻿제가 해 본 카카오 게임 중에 최고입니다 댓글 중에 게임 로딩 시간 고치라 이런 거 있는데 원래 896인에서 게임하면 기다려야 하는 게 정상 아닌가요?? 핸드폰 기종마다 속도가 다른 건 당연한 건데.. 그리고 현질 안 하고도 업적 달성을 해서 충분히 좋은 차랑 캐릭터를 얻을 수 있는 거 같아요 ^^,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
937,캔디크러쉬 프렌즈 사가, 저는 왜 캐릭터 옷이 안 바뀌죠? 친구는 다 봐뀌는뎨요 캐릭터도 친구가 훨씬 많아요 판수는 내가 더 높은데요. 친구는 아직 못 모은 캐릭터 포함 29 갸야 요 저는 26개에요 캐릭터 옷 갈아입게 해주세요ㅠㅠ,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
938,캔디크러쉬 프렌즈 사가, 친구들이 하트를 안 보내주네요 ㅠ 하트.. 하트.. 하트~~,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
939,마이토킹톰 (My Talking Tom), 이거 새벽 4시에 하면 고양이가 죽인다고 하고 이 어플 지웠라고 함 😱,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
940,마이토킹톰 (My Talking Tom), 고양이를 직접 집에서 키우는 게보다는 폰으로 설치한 뒤 폰으로 하는 게 낮겠네요. 재미있습니다.,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
941,마이토킹톰 (My Talking Tom), 정말 재미있어요 이제 드디어 어른!!! 영아 때가 귀여웠는데 아기 물약 코인으로 해주세요 재발요 저 현질 못해요,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
942,마이토킹톰 (My Talking Tom)," 근데 너무 광고가 먛이 나오고요, 화장실에 가야 하는데 안돼요..^^그걸 좀 고쳐주시길","('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
943,마이토킹톰 (My Talking Tom), 재밌어요. 저희 집에 고양이를 키우고 있어서 그런지 친근감이 많네요,"('Age of Civilizations II',)","('Age of Civilizations II',)"
944,마이토킹톰 (My Talking Tom), 너무 재미있는 게임이어서 손에서 땔 수가 없어요,"('Angry Birds Classic',)","('Angry Birds Classic',)"
945,마이토킹톰 (My Talking Tom), 여러분 이 게임 꼭 설치하세요,"('Angry Birds Rio',)","('Angry Birds Rio',)"
946,마이토킹톰 (My Talking Tom), 할 만해서 좋네요,"(""Assassin's Creed Rebellion"",)","(""Assassin's Creed Rebellion"",)"
947,마이토킹톰 (My Talking Tom), 전 개인적으로 톰이 더 재미있네요 가구 바꾸는 것이 세트로 있어서.. 좋아요😄,"('Civilization Revolution 2',)","('Civilization Revolution 2',)"
948,마이토킹톰 (My Talking Tom), 너무 재미있어요 ᄒᄒ,"('Color Road',)","('Color Road',)"
949,마이토킹톰 2, 토킹 톰 말하는 게 너무 귀여워서 화날 때 요거하면 화가 싹 풀려서 좋아요,"('Angry Birds Rio',)","('Angry Birds Rio',)"
950,마이토킹톰 2, 완전젛은데 돈을 벌 수 있게 해주세요,"('Bloons TD 5',)","('Bloons TD 5',)"
951,마이토킹톰 2, 캐릭터가 넘넘 만족스러워요 대 만족,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
952,마이토킹톰 2, 너무좋와여!!!!!!,"('Block Puzzle',)","('Block Puzzle',)"
953,마이토킹톰 2, 재미있는 스마트폰 게임,"('Civilization Revolution 2',)","('Civilization Revolution 2',)"
954,마이토킹톰 2, 뀬잼 핵종ㅅ,"('Bubble Shooter',)","('Bubble Shooter',)"
955,마이토킹톰 2, 감사 감사 😍😍,"(""Assassin's Creed Rebellion"",)","(""Assassin's Creed Rebellion"",)"
956,마이토킹톰 2," 15 레벨부터 약간 캐릭터 움직임이 부자연스럽습니다. 그래서 그것만 좀 고쳐주면 좋겠고, 너무 다른 게임을 따라 한 미니게임이 많은 것 같습니다. 훨씬 독창적인 미니게임을 만드는 것이 좋다고 생각합니다. 그 외에는 다 좋은 것 같습니다","('Civilization Revolution 2',)","('Civilization Revolution 2',)"
957,마이토킹톰 2," 역시 예상대로 귀여운 게임이네요. 저번 시리즈에 없던 펫이 있어서 마음에 들고, 다른 추가된 것들도 좋네요. 단순히 게임성으로 보자면 좋지만 광고가 자주 나와 귀여운 톰을 보는데 흐름이 깨집니다. 한 번씩 나오면 좋을 것 같네요.","('Bubble Shooter',)","('Bubble Shooter',)"
958,마이토킹톰 2, 마이 토킹 톰 왕팬인데 마이 토킹 톰 2 사전예약해서 11월 7일에 깔아서 했는데 너무 만족해요 이런 갓 게임은 별 100개 드릴 수 있는데 5개가 최대여서ㅠ,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
959,트리비아크랙 (무광고), 재밌네요,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
960,트리비아크랙 (무광고),최고 지식이 풍부해짐,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
961,트리비아크랙 (무광고),굳 굳,"(""Assassin's Creed Rebellion"",)","(""Assassin's Creed Rebellion"",)"
962,트리비아크랙 (무광고),재밌는데 더 많은 사람이 했으면 좋겠어요ㅜㅜ 같은 사람이랑 동시에 2게임 진행될 때도 있고 해서ㅜㅜ,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
963,트리비아크랙 (무광고),굳 굳,"('Angry Birds Classic',)","('Angry Birds Classic',)"
964,트리비아크랙 (무광고),최고 최고,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
965,트리비아크랙 (무광고),재밌쪄!! 이양~~,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
966,트리비아크랙 (무광고),스타 타타타타타 아아아,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
967,트리비아크랙 (무광고),재밌어요 미국인들하고 간편한 대결하다니 흥미롭군요,"('60 Seconds! Atomic Adventure',)","('60 Seconds! Atomic Adventure',)"
